filename,basename,toolid,toolmode,parser_version,runid,start,duration,exit_code,findings,infos,errors,fails
.\samples\timestamp dependency (TP)\3271.sol,.\samples\timestamp dependency (TP)\3271.sol,osiris,solidity,2023/02/27,20240522_1026,1716389138.4316514,4.8519675731658936,0,"{Overflow_bugs,Time_dependency_bug}",{},{},{}
.\samples\timestamp dependency (TP)\347.sol,.\samples\timestamp dependency (TP)\347.sol,osiris,solidity,2023/02/27,20240522_1026,1716386747.0664003,72.68926787376404,0,{Reentrancy_bug},{},{},{}
.\samples\timestamp dependency (TP)\361.sol,.\samples\timestamp dependency (TP)\361.sol,osiris,solidity,2023/02/27,20240522_1026,1716375288.852609,611.7978689670563,,{Overflow_bugs},{analysis incomplete},{},{DOCKER_TIMEOUT}
.\samples\timestamp dependency (TP)\399.sol,.\samples\timestamp dependency (TP)\399.sol,osiris,solidity,2023/02/27,20240522_1026,1716380921.9589727,188.8397445678711,0,"{Division_bugs,Truncation_bugs}",{},{},{}
.\samples\timestamp dependency (TP)\401.sol,.\samples\timestamp dependency (TP)\401.sol,osiris,solidity,2023/02/27,20240522_1026,1716395523.460449,484.81191182136536,0,"{Overflow_bugs,Underflow_bugs}",{},{SYMBOLIC EXECUTION TIMEOUT},{}
.\samples\timestamp dependency (TP)\41.sol,.\samples\timestamp dependency (TP)\41.sol,osiris,solidity,2023/02/27,20240522_1026,1716382310.678821,11.915092468261719,0,{},{},{},{}
.\samples\timestamp dependency (TP)\419.sol,.\samples\timestamp dependency (TP)\419.sol,osiris,solidity,2023/02/27,20240522_1026,1716389665.550658,378.43548011779785,0,{},{},{},{}
.\samples\timestamp dependency (TP)\428.sol,.\samples\timestamp dependency (TP)\428.sol,osiris,solidity,2023/02/27,20240522_1026,1716381002.2395067,487.05095505714417,0,"{Overflow_bugs,Underflow_bugs}",{},{SYMBOLIC EXECUTION TIMEOUT},{}
.\samples\timestamp dependency (TP)\496.sol,.\samples\timestamp dependency (TP)\496.sol,osiris,solidity,2023/02/27,20240522_1026,1716376900.6864996,19.763405561447144,0,"{Overflow_bugs,Underflow_bugs}",{},{},{}
.\samples\timestamp dependency (TP)\518.sol,.\samples\timestamp dependency (TP)\518.sol,osiris,solidity,2023/02/27,20240522_1026,1716384875.9833434,487.8264284133911,0,"{Overflow_bugs,Underflow_bugs}",{},{SYMBOLIC EXECUTION TIMEOUT},{}
.\samples\timestamp dependency (TP)\578.sol,.\samples\timestamp dependency (TP)\578.sol,osiris,solidity,2023/02/27,20240522_1026,1716390221.9999447,16.82218050956726,1,{},{analysis incomplete},{},{exception (IndexError: pop from empty list)}
.\samples\timestamp dependency (TP)\6053.sol,.\samples\timestamp dependency (TP)\6053.sol,osiris,solidity,2023/02/27,20240522_1026,1716374759.8189945,175.270765542984,0,"{Concurrency_bug,Reentrancy_bug}",{},{},{}
.\samples\timestamp dependency (TP)\6054.sol,.\samples\timestamp dependency (TP)\6054.sol,osiris,solidity,2023/02/27,20240522_1026,1716386744.0262272,3.031463623046875,0,{},{analysis incomplete},{Solidity compilation failed},{}
.\samples\timestamp dependency (TP)\6059.sol,.\samples\timestamp dependency (TP)\6059.sol,osiris,solidity,2023/02/27,20240522_1026,1716391043.0349877,611.6484925746918,,{Concurrency_bug},{analysis incomplete},{},{DOCKER_TIMEOUT}
.\samples\timestamp dependency (TP)\6065.sol,.\samples\timestamp dependency (TP)\6065.sol,osiris,solidity,2023/02/27,20240522_1026,1716385342.8314984,38.39603877067566,0,{Overflow_bugs},{incomplete push instruction},{},{}
.\samples\timestamp dependency (TP)\613.sol,.\samples\timestamp dependency (TP)\613.sol,osiris,solidity,2023/02/27,20240522_1026,1716375905.2636828,366.4339339733124,0,{},{},{},{}
.\samples\timestamp dependency (TP)\6149.sol,.\samples\timestamp dependency (TP)\6149.sol,osiris,solidity,2023/02/27,20240522_1026,1716383265.381454,611.8343064785004,,"{Overflow_bugs,Underflow_bugs}",{analysis incomplete},{},{DOCKER_TIMEOUT}
.\samples\timestamp dependency (TP)\6199.sol,.\samples\timestamp dependency (TP)\6199.sol,osiris,solidity,2023/02/27,20240522_1026,1716393759.325518,495.53137159347534,0,"{Overflow_bugs,Truncation_bugs,Underflow_bugs}",{},{SYMBOLIC EXECUTION TIMEOUT},{}
.\samples\timestamp dependency (TP)\6207.sol,.\samples\timestamp dependency (TP)\6207.sol,osiris,solidity,2023/02/27,20240522_1026,1716389395.9352472,7.100365161895752,0,{},{},{},{}
.\samples\timestamp dependency (TP)\6220.sol,.\samples\timestamp dependency (TP)\6220.sol,osiris,solidity,2023/02/27,20240522_1026,1716380238.6296978,484.9945456981659,0,{Overflow_bugs},{},{SYMBOLIC EXECUTION TIMEOUT},{}
.\samples\timestamp dependency (TP)\6251.sol,.\samples\timestamp dependency (TP)\6251.sol,osiris,solidity,2023/02/27,20240522_1026,1716380115.5365186,611.3528120517731,,"{Overflow_bugs,Underflow_bugs}",{analysis incomplete},{},{DOCKER_TIMEOUT}
.\samples\timestamp dependency (TP)\6253.sol,.\samples\timestamp dependency (TP)\6253.sol,osiris,solidity,2023/02/27,20240522_1026,1716388782.675118,613.2506549358368,,"{Overflow_bugs,Underflow_bugs}",{analysis incomplete},{},{DOCKER_TIMEOUT}
.\samples\timestamp dependency (TP)\6255.sol,.\samples\timestamp dependency (TP)\6255.sol,osiris,solidity,2023/02/27,20240522_1026,1716386459.9821956,611.4944288730621,,"{Overflow_bugs,Underflow_bugs}",{analysis incomplete},{},{DOCKER_TIMEOUT}
.\samples\timestamp dependency (TP)\6257.sol,.\samples\timestamp dependency (TP)\6257.sol,osiris,solidity,2023/02/27,20240522_1026,1716382653.570025,611.8054268360138,,"{Overflow_bugs,Underflow_bugs}",{analysis incomplete},{},{DOCKER_TIMEOUT}
.\samples\timestamp dependency (TP)\6272.sol,.\samples\timestamp dependency (TP)\6272.sol,osiris,solidity,2023/02/27,20240522_1026,1716393110.3608906,611.5172338485718,,"{Overflow_bugs,Underflow_bugs}",{analysis incomplete},{},{DOCKER_TIMEOUT}
.\samples\timestamp dependency (TP)\6297.sol,.\samples\timestamp dependency (TP)\6297.sol,osiris,solidity,2023/02/27,20240522_1026,1716385108.5972314,279.79013323783875,0,{},{},{},{}
.\samples\timestamp dependency (TP)\6322.sol,.\samples\timestamp dependency (TP)\6322.sol,osiris,solidity,2023/02/27,20240522_1026,1716376885.3779476,7.111367225646973,0,{},{},{},{}
.\samples\timestamp dependency (TP)\6348.sol,.\samples\timestamp dependency (TP)\6348.sol,osiris,solidity,2023/02/27,20240522_1026,1716374194.7728155,290.57619047164917,0,"{Overflow_bugs,Underflow_bugs}",{},{},{}
.\samples\timestamp dependency (TP)\6369.sol,.\samples\timestamp dependency (TP)\6369.sol,osiris,solidity,2023/02/27,20240522_1026,1716374736.0826833,430.76778292655945,0,{Overflow_bugs},{},{},{}
.\samples\timestamp dependency (TP)\6370.sol,.\samples\timestamp dependency (TP)\6370.sol,osiris,solidity,2023/02/27,20240522_1026,1716383641.8355296,10.973564624786377,0,{},{},{},{}
.\samples\timestamp dependency (TP)\6396.sol,.\samples\timestamp dependency (TP)\6396.sol,osiris,solidity,2023/02/27,20240522_1026,1716387819.1969323,490.1694142818451,0,"{Signedness_bugs,Underflow_bugs}",{},{SYMBOLIC EXECUTION TIMEOUT},{}
.\samples\timestamp dependency (TP)\6403.sol,.\samples\timestamp dependency (TP)\6403.sol,osiris,solidity,2023/02/27,20240522_1026,1716386819.7636683,611.601315498352,,{Overflow_bugs},{analysis incomplete},{},{DOCKER_TIMEOUT}
.\samples\timestamp dependency (TP)\6404.sol,.\samples\timestamp dependency (TP)\6404.sol,osiris,solidity,2023/02/27,20240522_1026,1716376512.293154,373.0777542591095,0,{Overflow_bugs},{},{},{}
.\samples\timestamp dependency (TP)\6454.sol,.\samples\timestamp dependency (TP)\6454.sol,osiris,solidity,2023/02/27,20240522_1026,1716397250.9465475,611.4666659832001,,"{Overflow_bugs,Underflow_bugs}","{analysis incomplete,incomplete push instruction}",{},{DOCKER_TIMEOUT}
.\samples\timestamp dependency (TP)\6472.sol,.\samples\timestamp dependency (TP)\6472.sol,osiris,solidity,2023/02/27,20240522_1026,1716396238.8316953,490.10080552101135,0,"{Signedness_bugs,Underflow_bugs}",{},{SYMBOLIC EXECUTION TIMEOUT},{}
.\samples\timestamp dependency (TP)\649.sol,.\samples\timestamp dependency (TP)\649.sol,osiris,solidity,2023/02/27,20240522_1026,1716377434.2559114,14.630138635635376,0,{},{},{},{}
.\samples\timestamp dependency (TP)\6534.sol,.\samples\timestamp dependency (TP)\6534.sol,osiris,solidity,2023/02/27,20240522_1026,1716392784.0734015,490.3808286190033,0,{},{},{SYMBOLIC EXECUTION TIMEOUT},{}
.\samples\timestamp dependency (TP)\6578.sol,.\samples\timestamp dependency (TP)\6578.sol,osiris,solidity,2023/02/27,20240522_1026,1716386910.9732294,134.84241724014282,0,{},{},{},{}
.\samples\timestamp dependency (TP)\6586.sol,.\samples\timestamp dependency (TP)\6586.sol,osiris,solidity,2023/02/27,20240522_1026,1716378022.3108735,187.8408968448639,0,{Overflow_bugs},{},{},{}
.\samples\timestamp dependency (TP)\6592.sol,.\samples\timestamp dependency (TP)\6592.sol,osiris,solidity,2023/02/27,20240522_1026,1716380735.2294202,490.9903645515442,0,"{Signedness_bugs,Underflow_bugs}",{},{SYMBOLIC EXECUTION TIMEOUT},{}
.\samples\timestamp dependency (TP)\6596.sol,.\samples\timestamp dependency (TP)\6596.sol,osiris,solidity,2023/02/27,20240522_1026,1716388788.9971986,612.9105088710785,,{Overflow_bugs},{analysis incomplete},{},{DOCKER_TIMEOUT}
.\samples\timestamp dependency (TP)\6604.sol,.\samples\timestamp dependency (TP)\6604.sol,osiris,solidity,2023/02/27,20240522_1026,1716392831.0770016,194.17371082305908,0,"{Concurrency_bug,Time_dependency_bug}",{},{},{}
.\samples\timestamp dependency (TP)\665.sol,.\samples\timestamp dependency (TP)\665.sol,osiris,solidity,2023/02/27,20240522_1026,1716375255.1439464,33.70264148712158,0,{Time_dependency_bug},{},{},{}
.\samples\timestamp dependency (TP)\6663.sol,.\samples\timestamp dependency (TP)\6663.sol,osiris,solidity,2023/02/27,20240522_1026,1716379154.1754014,186.3409240245819,0,{Overflow_bugs},{},{},{}
.\samples\timestamp dependency (TP)\6743.sol,.\samples\timestamp dependency (TP)\6743.sol,osiris,solidity,2023/02/27,20240522_1026,1716373773.987851,611.6692273616791,,{},{analysis incomplete},{},{DOCKER_TIMEOUT}
.\samples\timestamp dependency (TP)\6747.sol,.\samples\timestamp dependency (TP)\6747.sol,osiris,solidity,2023/02/27,20240522_1026,1716386052.6338983,611.6106133460999,,{},{analysis incomplete},{},{DOCKER_TIMEOUT}
.\samples\timestamp dependency (TP)\6753.sol,.\samples\timestamp dependency (TP)\6753.sol,osiris,solidity,2023/02/27,20240522_1026,1716374935.0958016,612.166558265686,,{},{analysis incomplete},{},{DOCKER_TIMEOUT}
.\samples\timestamp dependency (TP)\6798.sol,.\samples\timestamp dependency (TP)\6798.sol,osiris,solidity,2023/02/27,20240522_1026,1716385520.6636174,611.5829844474792,,{},{analysis incomplete},{},{DOCKER_TIMEOUT}
.\samples\timestamp dependency (TP)\6806.sol,.\samples\timestamp dependency (TP)\6806.sol,osiris,solidity,2023/02/27,20240522_1026,1716379618.0209727,611.6553721427917,,{},{analysis incomplete},{},{DOCKER_TIMEOUT}
.\samples\timestamp dependency (TP)\6811.sol,.\samples\timestamp dependency (TP)\6811.sol,osiris,solidity,2023/02/27,20240522_1026,1716377448.8933034,490.8297233581543,0,{Concurrency_bug},{},{SYMBOLIC EXECUTION TIMEOUT},{}
.\samples\timestamp dependency (TP)\6822.sol,.\samples\timestamp dependency (TP)\6822.sol,osiris,solidity,2023/02/27,20240522_1026,1716376271.7060077,262.03857803344727,0,{Overflow_bugs},{},{},{}
.\samples\timestamp dependency (TP)\6833.sol,.\samples\timestamp dependency (TP)\6833.sol,osiris,solidity,2023/02/27,20240522_1026,1716388247.0359755,55.780498027801514,0,{Concurrency_bug},{},{},{}
.\samples\timestamp dependency (TP)\6844.sol,.\samples\timestamp dependency (TP)\6844.sol,osiris,solidity,2023/02/27,20240522_1026,1716395033.0596492,490.3948304653168,139,{},{analysis incomplete},{},{DOCKER_SEGV}
.\samples\timestamp dependency (TP)\6846.sol,.\samples\timestamp dependency (TP)\6846.sol,osiris,solidity,2023/02/27,20240522_1026,1716392622.2079256,488.1456837654114,0,"{Overflow_bugs,Underflow_bugs}",{},{SYMBOLIC EXECUTION TIMEOUT},{}
.\samples\timestamp dependency (TP)\6915.sol,.\samples\timestamp dependency (TP)\6915.sol,osiris,solidity,2023/02/27,20240522_1026,1716396008.2723608,230.55933451652527,0,{Concurrency_bug},{},{},{}
.\samples\timestamp dependency (TP)\6929.sol,.\samples\timestamp dependency (TP)\6929.sol,osiris,solidity,2023/02/27,20240522_1026,1716390342.1344883,79.16335487365723,0,{},{},{},{}
.\samples\timestamp dependency (TP)\6933.sol,.\samples\timestamp dependency (TP)\6933.sol,osiris,solidity,2023/02/27,20240522_1026,1716394517.3862782,136.78077173233032,0,{},{},{},{}
.\samples\timestamp dependency (TP)\7012.sol,.\samples\timestamp dependency (TP)\7012.sol,osiris,solidity,2023/02/27,20240522_1026,1716388024.3546536,34.87141942977905,0,{},{},{},{}
.\samples\timestamp dependency (TP)\7044.sol,.\samples\timestamp dependency (TP)\7044.sol,osiris,solidity,2023/02/27,20240522_1026,1716375582.7757344,115.9997010231018,0,"{Overflow_bugs,Time_dependency_bug}",{},{},{}
.\samples\timestamp dependency (TP)\7046.sol,.\samples\timestamp dependency (TP)\7046.sol,osiris,solidity,2023/02/27,20240522_1026,1716388325.762241,611.5605444908142,,{Time_dependency_bug},{analysis incomplete},{},{DOCKER_TIMEOUT}
.\samples\timestamp dependency (TP)\7086.sol,.\samples\timestamp dependency (TP)\7086.sol,osiris,solidity,2023/02/27,20240522_1026,1716379498.7829163,189.48463559150696,0,{Overflow_bugs},{},{},{}
.\samples\timestamp dependency (TP)\711.sol,.\samples\timestamp dependency (TP)\711.sol,osiris,solidity,2023/02/27,20240522_1026,1716383789.2973108,12.452250003814697,0,{},{},{},{}
.\samples\timestamp dependency (TP)\7134.sol,.\samples\timestamp dependency (TP)\7134.sol,osiris,solidity,2023/02/27,20240522_1026,1716397012.3677855,220.08343982696533,0,"{Overflow_bugs,Underflow_bugs}",{},{},{}
.\samples\timestamp dependency (TP)\7214.sol,.\samples\timestamp dependency (TP)\7214.sol,osiris,solidity,2023/02/27,20240522_1026,1716375900.6594536,611.6275734901428,,"{Overflow_bugs,Underflow_bugs}","{analysis incomplete,incomplete push instruction}",{},{DOCKER_TIMEOUT}
.\samples\timestamp dependency (TP)\7330.sol,.\samples\timestamp dependency (TP)\7330.sol,osiris,solidity,2023/02/27,20240522_1026,1716384756.6777306,8.915724277496338,0,{},{},{},{}
.\samples\timestamp dependency (TP)\7334.sol,.\samples\timestamp dependency (TP)\7334.sol,osiris,solidity,2023/02/27,20240522_1026,1716396986.7577107,611.4041278362274,,"{Concurrency_bug,Reentrancy_bug}",{analysis incomplete},{},{DOCKER_TIMEOUT}
.\samples\timestamp dependency (TP)\7338.sol,.\samples\timestamp dependency (TP)\7338.sol,osiris,solidity,2023/02/27,20240522_1026,1716391283.3242502,248.87252521514893,0,"{Division_bugs,Overflow_bugs,Truncation_bugs,Underflow_bugs}",{},{},{}
.\samples\timestamp dependency (TP)\738.sol,.\samples\timestamp dependency (TP)\738.sol,osiris,solidity,2023/02/27,20240522_1026,1716383801.7570262,78.53556895256042,0,{},{},{},{}
.\samples\timestamp dependency (TP)\739.sol,.\samples\timestamp dependency (TP)\739.sol,osiris,solidity,2023/02/27,20240522_1026,1716378128.357064,20.480785608291626,0,{Concurrency_bug},{},{},{}
.\samples\timestamp dependency (TP)\7419.sol,.\samples\timestamp dependency (TP)\7419.sol,osiris,solidity,2023/02/27,20240522_1026,1716385975.2662542,484.7099003791809,0,"{Overflow_bugs,Underflow_bugs}",{},{SYMBOLIC EXECUTION TIMEOUT},{}
.\samples\timestamp dependency (TP)\7440.sol,.\samples\timestamp dependency (TP)\7440.sol,osiris,solidity,2023/02/27,20240522_1026,1716393905.383634,611.9961249828339,,{Overflow_bugs},{analysis incomplete},{},{DOCKER_TIMEOUT}
.\samples\timestamp dependency (TP)\7441.sol,.\samples\timestamp dependency (TP)\7441.sol,osiris,solidity,2023/02/27,20240522_1026,1716394421.4272032,611.6224341392517,,{Overflow_bugs},{analysis incomplete},{},{DOCKER_TIMEOUT}
.\samples\timestamp dependency (TP)\7464.sol,.\samples\timestamp dependency (TP)\7464.sol,osiris,solidity,2023/02/27,20240522_1026,1716388544.7113767,237.95573496818542,0,{Concurrency_bug},{},{},{}
.\samples\timestamp dependency (TP)\7466.sol,.\samples\timestamp dependency (TP)\7466.sol,osiris,solidity,2023/02/27,20240522_1026,1716375166.8564723,188.24074578285217,0,{Overflow_bugs},{},{},{}
.\samples\timestamp dependency (TP)\7478.sol,.\samples\timestamp dependency (TP)\7478.sol,osiris,solidity,2023/02/27,20240522_1026,1716389401.915465,250.20978784561157,0,{Overflow_bugs},{},{},{}
.\samples\timestamp dependency (TP)\7511.sol,.\samples\timestamp dependency (TP)\7511.sol,osiris,solidity,2023/02/27,20240522_1026,1716388059.2332964,486.89094281196594,0,{Concurrency_bug},{},{SYMBOLIC EXECUTION TIMEOUT},{}
.\samples\timestamp dependency (TP)\7512.sol,.\samples\timestamp dependency (TP)\7512.sol,osiris,solidity,2023/02/27,20240522_1026,1716377516.6447363,611.7052023410797,,{Overflow_bugs},{analysis incomplete},{},{DOCKER_TIMEOUT}
.\samples\timestamp dependency (TP)\7515.sol,.\samples\timestamp dependency (TP)\7515.sol,osiris,solidity,2023/02/27,20240522_1026,1716379261.6645212,356.3494505882263,0,{Overflow_bugs},{},{},{}
.\samples\timestamp dependency (TP)\7519.sol,.\samples\timestamp dependency (TP)\7519.sol,osiris,solidity,2023/02/27,20240522_1026,1716380229.6879222,15.624749422073364,0,{},{},{},{}
.\samples\timestamp dependency (TP)\7521.sol,.\samples\timestamp dependency (TP)\7521.sol,osiris,solidity,2023/02/27,20240522_1026,1716392550.168197,18.939269065856934,0,{},{},{},{}
.\samples\timestamp dependency (TP)\7570.sol,.\samples\timestamp dependency (TP)\7570.sol,osiris,solidity,2023/02/27,20240522_1026,1716387071.4830933,254.11053109169006,0,{},{},{},{}
.\samples\timestamp dependency (TP)\7593.sol,.\samples\timestamp dependency (TP)\7593.sol,osiris,solidity,2023/02/27,20240522_1026,1716391532.1967754,173.73757529258728,0,"{Truncation_bugs,Underflow_bugs}",{},{},{}
.\samples\timestamp dependency (TP)\7627.sol,.\samples\timestamp dependency (TP)\7627.sol,osiris,solidity,2023/02/27,20240522_1026,1716390479.329656,489.63826537132263,0,{Overflow_bugs},{},{SYMBOLIC EXECUTION TIMEOUT},{}
.\samples\timestamp dependency (TP)\7696.sol,.\samples\timestamp dependency (TP)\7696.sol,osiris,solidity,2023/02/27,20240522_1026,1716390065.1975915,488.11599254608154,0,{Overflow_bugs},{},{SYMBOLIC EXECUTION TIMEOUT},{}
.\samples\timestamp dependency (TP)\7724.sol,.\samples\timestamp dependency (TP)\7724.sol,osiris,solidity,2023/02/27,20240522_1026,1716381489.297837,8.224806547164917,0,{},{},{},{}
.\samples\timestamp dependency (TP)\7736.sol,.\samples\timestamp dependency (TP)\7736.sol,osiris,solidity,2023/02/27,20240522_1026,1716389652.1352384,9.829490423202515,0,{},{},{},{}
.\samples\timestamp dependency (TP)\7753.sol,.\samples\timestamp dependency (TP)\7753.sol,osiris,solidity,2023/02/27,20240522_1026,1716395963.4055603,8.72809910774231,0,{},{},{},{}
.\samples\timestamp dependency (TP)\7775.sol,.\samples\timestamp dependency (TP)\7775.sol,osiris,solidity,2023/02/27,20240522_1026,1716377407.473553,23.83407211303711,0,{},{},{},{}
.\samples\timestamp dependency (TP)\7803.sol,.\samples\timestamp dependency (TP)\7803.sol,osiris,solidity,2023/02/27,20240522_1026,1716392627.1074564,156.9558985233307,0,{},{},{},{}
.\samples\timestamp dependency (TP)\7826.sol,.\samples\timestamp dependency (TP)\7826.sol,osiris,solidity,2023/02/27,20240522_1026,1716383260.968025,191.64586901664734,0,{Concurrency_bug},{},{},{}
.\samples\timestamp dependency (TP)\7828.sol,.\samples\timestamp dependency (TP)\7828.sol,osiris,solidity,2023/02/27,20240522_1026,1716374485.3561943,129.6575071811676,0,{},{},{},{}
.\samples\timestamp dependency (TP)\7877.sol,.\samples\timestamp dependency (TP)\7877.sol,osiris,solidity,2023/02/27,20240522_1026,1716388045.336276,11.786008834838867,1,{},{analysis incomplete},{},{exception (IndexError: pop from empty list)}
.\samples\timestamp dependency (TP)\7891.sol,.\samples\timestamp dependency (TP)\7891.sol,osiris,solidity,2023/02/27,20240522_1026,1716378210.1582491,65.000741481781,0,{},{},{},{}
.\samples\timestamp dependency (TP)\7919.sol,.\samples\timestamp dependency (TP)\7919.sol,osiris,solidity,2023/02/27,20240522_1026,1716374225.0887864,510.98748302459717,0,"{Overflow_bugs,Underflow_bugs}",{},{SYMBOLIC EXECUTION TIMEOUT},{}
.\samples\timestamp dependency (TP)\8025.sol,.\samples\timestamp dependency (TP)\8025.sol,osiris,solidity,2023/02/27,20240522_1026,1716378148.8447127,94.42331099510193,0,"{Overflow_bugs,Time_dependency_bug}",{},{},{}
.\samples\timestamp dependency (TP)\8099.sol,.\samples\timestamp dependency (TP)\8099.sol,osiris,solidity,2023/02/27,20240522_1026,1716396203.8707707,484.6172068119049,0,"{Truncation_bugs,Underflow_bugs}",{},{SYMBOLIC EXECUTION TIMEOUT},{}
.\samples\timestamp dependency (TP)\8139.sol,.\samples\timestamp dependency (TP)\8139.sol,osiris,solidity,2023/02/27,20240522_1026,1716396728.939486,483.9647784233093,0,{Overflow_bugs},{},{SYMBOLIC EXECUTION TIMEOUT},{}
.\samples\timestamp dependency (TP)\8141.sol,.\samples\timestamp dependency (TP)\8141.sol,osiris,solidity,2023/02/27,20240522_1026,1716374615.0207055,6.093902111053467,0,{Reentrancy_bug},{},{},{}
.\samples\timestamp dependency (TP)\8233.sol,.\samples\timestamp dependency (TP)\8233.sol,osiris,solidity,2023/02/27,20240522_1026,1716384765.6004565,376.5145833492279,0,{Overflow_bugs},{},{},{}
.\samples\timestamp dependency (TP)\8234.sol,.\samples\timestamp dependency (TP)\8234.sol,osiris,solidity,2023/02/27,20240522_1026,1716374194.566032,611.5686793327332,,{Overflow_bugs},{analysis incomplete},{},{DOCKER_TIMEOUT}
.\samples\timestamp dependency (TP)\8254.sol,.\samples\timestamp dependency (TP)\8254.sol,osiris,solidity,2023/02/27,20240522_1026,1716383532.3642232,109.463871717453,0,"{Overflow_bugs,Underflow_bugs}",{incomplete push instruction},{},{}
.\samples\timestamp dependency (TP)\8293.sol,.\samples\timestamp dependency (TP)\8293.sol,osiris,solidity,2023/02/27,20240522_1026,1716375547.2673616,487.63224959373474,0,{Overflow_bugs},{},{SYMBOLIC EXECUTION TIMEOUT},{}
.\samples\timestamp dependency (TP)\8305.sol,.\samples\timestamp dependency (TP)\8305.sol,osiris,solidity,2023/02/27,20240522_1026,1716386002.802406,497.04767870903015,0,"{Concurrency_bug,Overflow_bugs,Time_dependency_bug,Underflow_bugs}",{},{},{}
.\samples\timestamp dependency (TP)\8306.sol,.\samples\timestamp dependency (TP)\8306.sol,osiris,solidity,2023/02/27,20240522_1026,1716387325.5996282,108.24068188667297,0,"{Concurrency_bug,Overflow_bugs,Time_dependency_bug}",{},{},{}
.\samples\timestamp dependency (TP)\8311.sol,.\samples\timestamp dependency (TP)\8311.sol,osiris,solidity,2023/02/27,20240522_1026,1716385391.2242718,611.570116519928,,{Overflow_bugs},{analysis incomplete},{},{DOCKER_TIMEOUT}
.\samples\timestamp dependency (TP)\8314.sol,.\samples\timestamp dependency (TP)\8314.sol,osiris,solidity,2023/02/27,20240522_1026,1716377377.1810474,139.45668411254883,0,{Time_dependency_bug},{},{},{}
.\samples\timestamp dependency (TP)\8320.sol,.\samples\timestamp dependency (TP)\8320.sol,osiris,solidity,2023/02/27,20240522_1026,1716378556.5591283,86.43604612350464,0,"{Overflow_bugs,Time_dependency_bug}",{},{},{}
.\samples\timestamp dependency (TP)\8330.sol,.\samples\timestamp dependency (TP)\8330.sol,osiris,solidity,2023/02/27,20240522_1026,1716389872.8481429,6.3189356327056885,0,{Reentrancy_bug},{},{},{}
.\samples\timestamp dependency (TP)\8331.sol,.\samples\timestamp dependency (TP)\8331.sol,osiris,solidity,2023/02/27,20240522_1026,1716388316.4156594,4.752160310745239,0,{Reentrancy_bug},{},{},{}
.\samples\timestamp dependency (TP)\8333.sol,.\samples\timestamp dependency (TP)\8333.sol,osiris,solidity,2023/02/27,20240522_1026,1716382524.282336,5.106105327606201,0,{Reentrancy_bug},{},{},{}
.\samples\timestamp dependency (TP)\8336.sol,.\samples\timestamp dependency (TP)\8336.sol,osiris,solidity,2023/02/27,20240522_1026,1716384491.9914596,4.985821962356567,0,{Reentrancy_bug},{},{},{}
.\samples\timestamp dependency (TP)\8337.sol,.\samples\timestamp dependency (TP)\8337.sol,osiris,solidity,2023/02/27,20240522_1026,1716393025.2551754,4.618630647659302,0,{Reentrancy_bug},{},{},{}
.\samples\timestamp dependency (TP)\8342.sol,.\samples\timestamp dependency (TP)\8342.sol,osiris,solidity,2023/02/27,20240522_1026,1716388940.5002062,613.4427273273468,,"{Overflow_bugs,Underflow_bugs}",{analysis incomplete},{},{DOCKER_TIMEOUT}
.\samples\timestamp dependency (TP)\8349.sol,.\samples\timestamp dependency (TP)\8349.sol,osiris,solidity,2023/02/27,20240522_1026,1716376320.7827709,4.692927598953247,0,{},{},{},{}
.\samples\timestamp dependency (TP)\8351.sol,.\samples\timestamp dependency (TP)\8351.sol,osiris,solidity,2023/02/27,20240522_1026,1716384082.7739155,4.598224401473999,0,{},{},{},{}
.\samples\timestamp dependency (TP)\8352.sol,.\samples\timestamp dependency (TP)\8352.sol,osiris,solidity,2023/02/27,20240522_1026,1716388321.1747704,4.581449747085571,0,{},{},{},{}
.\samples\timestamp dependency (TP)\837.sol,.\samples\timestamp dependency (TP)\837.sol,osiris,solidity,2023/02/27,20240522_1026,1716388313.4809282,2.9280333518981934,0,{},{analysis incomplete},{Solidity compilation failed},{}
.\samples\timestamp dependency (TP)\838.sol,.\samples\timestamp dependency (TP)\838.sol,osiris,solidity,2023/02/27,20240522_1026,1716376533.7517748,484.37368512153625,0,"{Overflow_bugs,Underflow_bugs}",{},{SYMBOLIC EXECUTION TIMEOUT},{}
.\samples\timestamp dependency (TP)\8436.sol,.\samples\timestamp dependency (TP)\8436.sol,osiris,solidity,2023/02/27,20240522_1026,1716374621.121607,94.49150943756104,0,"{Overflow_bugs,Time_dependency_bug}",{},{},{}
.\samples\timestamp dependency (TP)\8470.sol,.\samples\timestamp dependency (TP)\8470.sol,osiris,solidity,2023/02/27,20240522_1026,1716391580.728587,103.58400249481201,0,"{Overflow_bugs,Underflow_bugs}",{},{},{}
.\samples\timestamp dependency (TP)\8497.sol,.\samples\timestamp dependency (TP)\8497.sol,osiris,solidity,2023/02/27,20240522_1026,1716379371.34875,375.167444229126,0,"{Concurrency_bug,Overflow_bugs}",{},{},{}
.\samples\timestamp dependency (TP)\8502.sol,.\samples\timestamp dependency (TP)\8502.sol,osiris,solidity,2023/02/27,20240522_1026,1716389879.173722,8.504382371902466,0,"{Concurrency_bug,Reentrancy_bug}",{},{},{}
.\samples\timestamp dependency (TP)\8505.sol,.\samples\timestamp dependency (TP)\8505.sol,osiris,solidity,2023/02/27,20240522_1026,1716389841.4694376,31.37191605567932,0,{},{},{},{}
