filename,basename,toolid,toolmode,parser_version,runid,start,duration,exit_code,findings,infos,errors,fails
samples/reentrancy (RE)/34336.sol,34336.sol,maian,solidity,2022/11/11,20240522_1309,1716384477.583095,193.7102861404419,0,"{No_Ether_leak_no_send,No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{},{},{}
samples/reentrancy (RE)/34344.sol,34344.sol,maian,solidity,2022/11/11,20240522_1309,1716396099.2843971,380.07129192352295,0,"{No_Ether_leak_no_send,No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{},{},{}
samples/reentrancy (RE)/34350.sol,34350.sol,maian,solidity,2022/11/11,20240522_1309,1716392690.595656,336.39379930496216,0,"{No_Ether_leak_no_send,No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{},{},{}
samples/reentrancy (RE)/34351.sol,34351.sol,maian,solidity,2022/11/11,20240522_1309,1716396665.40193,276.72252798080444,0,"{No_Ether_leak_no_send,No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{},{},{}
samples/reentrancy (RE)/34419.sol,34419.sol,maian,solidity,2022/11/11,20240522_1309,1716434762.770176,3719.6403000354767,0,"{No_Ether_leak_no_send,No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{analysis incomplete},{Transaction HexBytes('0x41f753a4b4a9f644f508e458413fb48c28f737f8},{}
samples/reentrancy (RE)/34420.sol,34420.sol,maian,solidity,2022/11/11,20240522_1309,1716392090.9246001,284.1743450164795,0,"{No_Ether_leak_no_send,No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{},{},{}
samples/reentrancy (RE)/34421.sol,34421.sol,maian,solidity,2022/11/11,20240522_1309,1716407972.859627,181.50383806228638,0,"{No_Ether_leak_no_send,No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{},{},{}
samples/reentrancy (RE)/34422.sol,34422.sol,maian,solidity,2022/11/11,20240522_1309,1716438308.640314,3835.7198259830475,0,"{No_Ether_leak_no_send,No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{},{},{}
samples/reentrancy (RE)/34423.sol,34423.sol,maian,solidity,2022/11/11,20240522_1309,1716384275.91596,213.1203899383545,0,"{No_Ether_leak_no_send,No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{},{},{}
samples/reentrancy (RE)/34445.sol,34445.sol,maian,solidity,2022/11/11,20240522_1309,1716408154.381493,55.88827109336853,0,"{No_Ether_leak_no_send,No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{},{},{}
samples/reentrancy (RE)/34456.sol,34456.sol,maian,solidity,2022/11/11,20240522_1309,1716393898.601064,270.68283700942993,0,"{No_Ether_leak_no_send,No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{},{},{}
samples/reentrancy (RE)/34468.sol,34468.sol,maian,solidity,2022/11/11,20240522_1309,1716405296.435252,293.82227206230164,0,"{No_Ether_leak_no_send,No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{},{},{}
samples/reentrancy (RE)/34531.sol,34531.sol,maian,solidity,2022/11/11,20240522_1309,1716407028.1578538,274.3347170352936,0,"{No_Ether_leak_no_send,No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{},{},{}
samples/reentrancy (RE)/34583.sol,34583.sol,maian,solidity,2022/11/11,20240522_1309,1716387564.2057862,3599.413219690323,0,"{No_Ether_leak_no_send,No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{},{},{}
samples/reentrancy (RE)/34608.sol,34608.sol,maian,solidity,2022/11/11,20240522_1309,1716450191.77338,77.16027092933655,0,{Not_destructible_no_self_destruct},{},{},{}
samples/reentrancy (RE)/34627.sol,34627.sol,maian,solidity,2022/11/11,20240522_1309,1716444334.133491,3310.3326880931854,0,"{No_Ether_leak_no_send,No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{analysis incomplete},{Transaction HexBytes('0x0524acbc465a1d7a71a81f47fa04e168a35ac236},{}
samples/reentrancy (RE)/34668.sol,34668.sol,maian,solidity,2022/11/11,20240522_1309,1716392933.289139,290.2656350135803,0,"{No_Ether_leak_no_send,No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{},{},{}
samples/reentrancy (RE)/34692.sol,34692.sol,maian,solidity,2022/11/11,20240522_1309,1716453364.284831,175.84215593338013,0,"{No_Ether_leak_no_send,No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{},{},{}
samples/reentrancy (RE)/34694.sol,34694.sol,maian,solidity,2022/11/11,20240522_1309,1716402023.587779,412.88274097442627,0,"{No_Ether_leak_no_send,No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{},{},{}
samples/reentrancy (RE)/34718.sol,34718.sol,maian,solidity,2022/11/11,20240522_1309,1716448590.4614542,197.69355964660645,0,"{No_Ether_leak_no_send,No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{},{},{}
samples/reentrancy (RE)/348.sol,348.sol,maian,solidity,2022/11/11,20240522_1309,1716392609.2535071,324.1880238056183,0,"{No_Ether_leak_no_send,No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{},{Unknown operation},{}
samples/reentrancy (RE)/34873.sol,34873.sol,maian,solidity,2022/11/11,20240522_1309,1716383393.555674,198.21995282173157,0,"{No_Ether_leak_no_send,No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{},{},{}
samples/reentrancy (RE)/34876.sol,34876.sol,maian,solidity,2022/11/11,20240522_1309,1716399456.095762,96.57703495025635,0,"{No_Ether_leak_no_send,No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{},{},{}
samples/reentrancy (RE)/34902.sol,34902.sol,maian,solidity,2022/11/11,20240522_1309,1716397897.358422,234.6984179019928,0,{No_Ether_lock_Ether_refused},{},{},{}
samples/reentrancy (RE)/34904.sol,34904.sol,maian,solidity,2022/11/11,20240522_1309,1716395639.074355,369.92871713638306,0,"{No_Ether_leak_no_send,No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{},{},{}
samples/reentrancy (RE)/34911.sol,34911.sol,maian,solidity,2022/11/11,20240522_1309,1716447979.890751,335.93191623687744,0,"{No_Ether_leak_no_send,No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{},{},{}
samples/reentrancy (RE)/34914.sol,34914.sol,maian,solidity,2022/11/11,20240522_1309,1716398438.0742881,331.9973828792572,0,"{No_Ether_leak_no_send,No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{},{},{}
samples/reentrancy (RE)/34929.sol,34929.sol,maian,solidity,2022/11/11,20240522_1309,1716384590.634441,493.14354610443115,0,{Ether_lock},{},{},{}
samples/reentrancy (RE)/34938.sol,34938.sol,maian,solidity,2022/11/11,20240522_1309,1716403758.793464,612.7897839546204,,"{No_Ether_leak_no_send,No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{analysis incomplete},{},{DOCKER_TIMEOUT}
samples/reentrancy (RE)/34959.sol,34959.sol,maian,solidity,2022/11/11,20240522_1309,1716437212.614916,4586.98491692543,0,"{No_Ether_leak_no_send,No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{},{},{}
samples/reentrancy (RE)/34973.sol,34973.sol,maian,solidity,2022/11/11,20240522_1309,1716402436.4908211,616.8724789619446,,"{No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{analysis incomplete},{Transaction HexBytes('0x5816d372d9c5d20db794a50623b1564e5d884d39},{DOCKER_TIMEOUT}
samples/reentrancy (RE)/34999.sol,34999.sol,maian,solidity,2022/11/11,20240522_1309,1716449288.95059,564.1076111793518,0,"{No_Ether_leak_no_send,No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{},{},{}
samples/reentrancy (RE)/35003.sol,35003.sol,maian,solidity,2022/11/11,20240522_1309,1716394701.779804,325.99766206741333,0,"{No_Ether_leak_no_send,No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{},{},{}
samples/reentrancy (RE)/35004.sol,35004.sol,maian,solidity,2022/11/11,20240522_1309,1716405607.1666691,352.86457085609436,0,"{No_Ether_leak_no_send,No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{},{},{}
samples/reentrancy (RE)/35005.sol,35005.sol,maian,solidity,2022/11/11,20240522_1309,1716398903.172933,613.9141499996185,,"{No_Ether_leak_no_send,No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{analysis incomplete},{},{DOCKER_TIMEOUT}
samples/reentrancy (RE)/35013.sol,35013.sol,maian,solidity,2022/11/11,20240522_1309,1716447924.004391,547.0641131401062,0,"{Ether_lock,Not_destructible_no_self_destruct}",{},{},{}
samples/reentrancy (RE)/35016.sol,35016.sol,maian,solidity,2022/11/11,20240522_1309,1716454462.151074,172.3638129234314,0,"{No_Ether_leak_no_send,No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{},{},{}
samples/reentrancy (RE)/35075.sol,35075.sol,maian,solidity,2022/11/11,20240522_1309,1716409353.171573,576.2865431308746,0,"{Ether_lock_Ether_accepted_without_send,No_Ether_leak_no_send,No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{},"{""when sending a str, it must be a hex string. Got: '0x60806040526""}",{}
samples/reentrancy (RE)/35115.sol,35115.sol,maian,solidity,2022/11/11,20240522_1309,1716384025.873628,192.5486922264099,0,"{No_Ether_leak_no_send,No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{},{},{}
samples/reentrancy (RE)/35165.sol,35165.sol,maian,solidity,2022/11/11,20240522_1309,1716453587.50751,175.70156908035278,0,"{No_Ether_leak_no_send,No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{},{},{}
samples/reentrancy (RE)/35177.sol,35177.sol,maian,solidity,2022/11/11,20240522_1309,1716394291.772393,521.5545589923859,0,"{No_Ether_leak_no_send,No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{},{},{}
samples/reentrancy (RE)/35264.sol,35264.sol,maian,solidity,2022/11/11,20240522_1309,1716407176.388099,249.03076791763306,0,"{No_Ether_leak_no_send,No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{},{},{}
samples/reentrancy (RE)/35270.sol,35270.sol,maian,solidity,2022/11/11,20240522_1309,1716453181.522877,152.2361068725586,0,"{No_Ether_leak_no_send,No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{},{},{}
samples/reentrancy (RE)/35304.sol,35304.sol,maian,solidity,2022/11/11,20240522_1309,1716454613.0028312,500.234427690506,0,"{No_Ether_leak_no_send,No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{},{},{}
samples/reentrancy (RE)/35307.sol,35307.sol,maian,solidity,2022/11/11,20240522_1309,1716405292.2292092,284.183554649353,0,"{No_Ether_leak_no_send,No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{},{},{}
samples/reentrancy (RE)/35349.sol,35349.sol,maian,solidity,2022/11/11,20240522_1309,1716447751.791056,240.5190920829773,0,"{No_Ether_leak_no_send,No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{},{},{}
samples/reentrancy (RE)/35359.sol,35359.sol,maian,solidity,2022/11/11,20240522_1309,1716454171.4914508,232.94973731040955,0,"{No_Ether_leak_no_send,No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{},{},{}
samples/reentrancy (RE)/35365.sol,35365.sol,maian,solidity,2022/11/11,20240522_1309,1716448940.637393,200.1870470046997,0,"{No_Ether_leak_no_send,No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{},{},{}
samples/reentrancy (RE)/35372.sol,35372.sol,maian,solidity,2022/11/11,20240522_1309,1716409303.200665,256.5923500061035,0,"{No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{},{},{}
samples/reentrancy (RE)/35374.sol,35374.sol,maian,solidity,2022/11/11,20240522_1309,1716450143.8613682,96.13298988342285,0,{No_Ether_lock_Ether_refused},{},{},{}
samples/reentrancy (RE)/35403.sol,35403.sol,maian,solidity,2022/11/11,20240522_1309,1716406003.639644,299.21909403800964,0,"{No_Ether_leak_no_send,No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{},{},{}
samples/reentrancy (RE)/35415.sol,35415.sol,maian,solidity,2022/11/11,20240522_1309,1716393057.2428658,323.9244182109833,0,"{No_Ether_leak_no_send,No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{},{},{}
samples/reentrancy (RE)/35448.sol,35448.sol,maian,solidity,2022/11/11,20240522_1309,1716408691.952548,611.2243978977203,,"{Ether_lock_Ether_accepted_without_send,No_Ether_leak_no_send,No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{analysis incomplete},"{""when sending a str, it must be a hex string. Got: '0x60806040526""}",{DOCKER_TIMEOUT}
samples/reentrancy (RE)/35511.sol,35511.sol,maian,solidity,2022/11/11,20240522_1309,1716448415.164842,222.7204339504242,0,"{No_Ether_leak_no_send,No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{},{},{}
samples/reentrancy (RE)/35565.sol,35565.sol,maian,solidity,2022/11/11,20240522_1309,1716450516.521054,220.925057888031,0,"{No_Ether_leak_no_send,No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{},{},{}
samples/reentrancy (RE)/35566.sol,35566.sol,maian,solidity,2022/11/11,20240522_1309,1716384108.5350552,167.37747883796692,0,"{No_Ether_leak_no_send,No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{},{},{}
samples/reentrancy (RE)/35588.sol,35588.sol,maian,solidity,2022/11/11,20240522_1309,1716396942.130717,343.6627149581909,0,"{No_Ether_leak_no_send,No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{},{},{}
samples/reentrancy (RE)/35717.sol,35717.sol,maian,solidity,2022/11/11,20240522_1309,1716455297.92122,180.77836084365845,0,"{No_Ether_leak_no_send,No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{},{},{}
samples/reentrancy (RE)/35758.sol,35758.sol,maian,solidity,2022/11/11,20240522_1309,1716454253.4891021,76.00531792640686,0,"{No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{},{},{}
samples/reentrancy (RE)/35808.sol,35808.sol,maian,solidity,2022/11/11,20240522_1309,1716404664.828365,323.5350830554962,0,"{No_Ether_leak_no_send,No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{},{},{}
samples/reentrancy (RE)/35831.sol,35831.sol,maian,solidity,2022/11/11,20240522_1309,1716395105.6033962,613.0565099716187,,"{No_Ether_leak_no_send,No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{analysis incomplete},{},{DOCKER_TIMEOUT}
samples/reentrancy (RE)/35878.sol,35878.sol,maian,solidity,2022/11/11,20240522_1309,1716430617.982344,4144.7807421684265,0,"{No_Ether_leak_no_send,No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{analysis incomplete},"{Transaction HexBytes('0x060e1d050a57bad1f8a7801cf32cc780514047ef,Transaction HexBytes('0x0a7c0ad083d38c4db32c7fa53effc2853e6a61fc,Transaction HexBytes('0x8b0becdf6b41a4180bc38e2af921a646d250a890,Unknown operation}",{}
samples/reentrancy (RE)/35892.sol,35892.sol,maian,solidity,2022/11/11,20240522_1309,1716384383.88289,214.90440917015076,0,"{No_Ether_leak_no_send,No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{},{},{}
samples/reentrancy (RE)/35997.sol,35997.sol,maian,solidity,2022/11/11,20240522_1309,1716404670.735918,199.61747694015503,0,{No_Ether_lock_Ether_refused},{},{},{}
samples/reentrancy (RE)/36022.sol,36022.sol,maian,solidity,2022/11/11,20240522_1309,1716394486.108045,232.6871087551117,0,"{No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{},{},{}
samples/reentrancy (RE)/36023.sol,36023.sol,maian,solidity,2022/11/11,20240522_1309,1716449056.9288,179.3851387500763,0,"{No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{},{},{}
samples/reentrancy (RE)/36035.sol,36035.sol,maian,solidity,2022/11/11,20240522_1309,1716407982.1632059,311.8263840675354,0,"{No_Ether_leak_no_send,No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{},{},{}
samples/reentrancy (RE)/36036.sol,36036.sol,maian,solidity,2022/11/11,20240522_1309,1716395057.203392,217.44103693962097,0,"{No_Ether_leak_no_send,No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{},{},{}
samples/reentrancy (RE)/36046.sol,36046.sol,maian,solidity,2022/11/11,20240522_1309,1716409569.885911,77.5285849571228,0,"{No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{},{},{}
samples/reentrancy (RE)/36084.sol,36084.sol,maian,solidity,2022/11/11,20240522_1309,1716448547.810946,209.05007791519165,0,"{No_Ether_leak_no_send,No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{},{},{}
samples/reentrancy (RE)/36085.sol,36085.sol,maian,solidity,2022/11/11,20240522_1309,1716399397.4213388,613.2035021781921,,"{No_Ether_leak_no_send,No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{analysis incomplete},{},{DOCKER_TIMEOUT}
samples/reentrancy (RE)/36090.sol,36090.sol,maian,solidity,2022/11/11,20240522_1309,1716422692.7323542,15679.987325906754,0,"{Ether_lock,Not_destructible_no_self_destruct}",{},{},{}
samples/reentrancy (RE)/36095.sol,36095.sol,maian,solidity,2022/11/11,20240522_1309,1716449797.742311,59.861177921295166,0,"{No_Ether_leak_no_send,No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{},{},{}
samples/reentrancy (RE)/36137.sol,36137.sol,maian,solidity,2022/11/11,20240522_1309,1716391565.529952,613.7270419597626,,{Not_destructible_no_self_destruct},{},{},{DOCKER_TIMEOUT}
samples/reentrancy (RE)/36182.sol,36182.sol,maian,solidity,2022/11/11,20240522_1309,1716452889.042885,180.95337796211243,0,"{No_Ether_leak_no_send,No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{},{},{}
samples/reentrancy (RE)/36183.sol,36183.sol,maian,solidity,2022/11/11,20240522_1309,1716448544.108638,46.33327507972717,0,"{No_Ether_leak_no_send,No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{},{},{}
samples/reentrancy (RE)/36209.sol,36209.sol,maian,solidity,2022/11/11,20240522_1309,1716395862.6818829,272.82782316207886,0,"{No_Ether_leak_no_send,No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{},{},{}
samples/reentrancy (RE)/36257.sol,36257.sol,maian,solidity,2022/11/11,20240522_1309,1716449084.427003,50.311941146850586,0,"{No_Ether_leak_no_send,No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{},{},{}
samples/reentrancy (RE)/36292.sol,36292.sol,maian,solidity,2022/11/11,20240522_1309,1716395549.061429,90.00855088233948,0,"{No_Ether_leak_no_send,No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{},{},{}
samples/reentrancy (RE)/36321.sol,36321.sol,maian,solidity,2022/11/11,20240522_1309,1716452717.277984,289.55391216278076,0,"{No_Ether_leak_no_send,No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{},{},{}
samples/reentrancy (RE)/36330.sol,36330.sol,maian,solidity,2022/11/11,20240522_1309,1716384253.9871879,223.59289026260376,0,"{No_Ether_leak_no_send,No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{},{},{}
samples/reentrancy (RE)/36334.sol,36334.sol,maian,solidity,2022/11/11,20240522_1309,1716450806.98225,67.2005660533905,0,"{No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{},{Unknown operation},{}
samples/reentrancy (RE)/36341.sol,36341.sol,maian,solidity,2022/11/11,20240522_1309,1716393862.68137,176.13567805290222,0,"{No_Ether_leak_no_send,No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{},{},{}
samples/reentrancy (RE)/36380.sol,36380.sol,maian,solidity,2022/11/11,20240522_1309,1716392604.3922508,86.19138312339783,0,"{No_Ether_leak_no_send,No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{},{},{}
samples/reentrancy (RE)/36381.sol,36381.sol,maian,solidity,2022/11/11,20240522_1309,1716408727.8255832,231.34557366371155,0,"{No_Ether_leak_no_send,No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{},{},{}
samples/reentrancy (RE)/36431.sol,36431.sol,maian,solidity,2022/11/11,20240522_1309,1716404371.600898,612.916580915451,,{Not_destructible_no_self_destruct},{},{},{DOCKER_TIMEOUT}
samples/reentrancy (RE)/36494.sol,36494.sol,maian,solidity,2022/11/11,20240522_1309,1716453836.4084742,296.0292248725891,0,"{No_Ether_leak_no_send,No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{analysis incomplete},{Transaction HexBytes('0x05273dc659aa69caf2b2be175435b5037ec21bde},{}
samples/reentrancy (RE)/36495.sol,36495.sol,maian,solidity,2022/11/11,20240522_1309,1716402259.997131,220.02805185317993,0,"{No_Ether_leak_no_send,No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{},{},{}
samples/reentrancy (RE)/36496.sol,36496.sol,maian,solidity,2022/11/11,20240522_1309,1716395727.9656389,334.1445941925049,0,"{No_Ether_leak_no_send,No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{},{},{}
samples/reentrancy (RE)/36521.sol,36521.sol,maian,solidity,2022/11/11,20240522_1309,1716410023.9294322,64.94528889656067,0,"{No_Ether_leak_no_send,No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{},{},{}
samples/reentrancy (RE)/36532.sol,36532.sol,maian,solidity,2022/11/11,20240522_1309,1716452561.777691,327.2610249519348,0,"{No_Ether_leak_no_send,No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{},{},{}
samples/reentrancy (RE)/36533.sol,36533.sol,maian,solidity,2022/11/11,20240522_1309,1716448892.7557278,47.86744546890259,0,"{No_Ether_leak_no_send,No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{},{},{}
samples/reentrancy (RE)/36631.sol,36631.sol,maian,solidity,2022/11/11,20240522_1309,1716453258.0811362,48.92474389076233,0,"{No_Ether_leak_no_send,No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{},{},{}
samples/reentrancy (RE)/36636.sol,36636.sol,maian,solidity,2022/11/11,20240522_1309,1716390354.431126,823.7298460006714,0,{Not_destructible_no_self_destruct},{},{},{}
samples/reentrancy (RE)/36645.sol,36645.sol,maian,solidity,2022/11/11,20240522_1309,1716405168.752419,127.67485904693604,0,{Not_destructible_no_self_destruct},{},{},{}
samples/reentrancy (RE)/36690.sol,36690.sol,maian,solidity,2022/11/11,20240522_1309,1716409647.4260612,376.4962990283966,0,"{No_Ether_leak_no_send,No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{},{},{}
samples/reentrancy (RE)/36732.sol,36732.sol,maian,solidity,2022/11/11,20240522_1309,1716396499.227412,182.42462587356567,0,"{No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{},{},{}
samples/reentrancy (RE)/36745.sol,36745.sol,maian,solidity,2022/11/11,20240522_1309,1716451186.522704,612.2846541404724,,"{No_Ether_leak_no_send,No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{analysis incomplete},"{Transaction HexBytes('0x6693f3d3d008b6004d92f2d84325fd45d102c212,Transaction HexBytes('0x8a424a20215e1e4c0f058d7bc1e3a452f67b3bb0}",{DOCKER_TIMEOUT}
samples/reentrancy (RE)/36795.sol,36795.sol,maian,solidity,2022/11/11,20240522_1309,1716392062.143074,236.50173497200012,0,"{No_Ether_leak_no_send,No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{},{},{}
samples/reentrancy (RE)/36815.sol,36815.sol,maian,solidity,2022/11/11,20240522_1309,1716449611.645984,186.08397698402405,0,"{No_Ether_leak_no_send,No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{},{},{}
samples/reentrancy (RE)/36903.sol,36903.sol,maian,solidity,2022/11/11,20240522_1309,1716454566.668509,46.32716989517212,0,"{No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{},{},{}
samples/reentrancy (RE)/36971.sol,36971.sol,maian,solidity,2022/11/11,20240522_1309,1716449904.949427,611.5681390762329,,"{No_Ether_leak_no_send,No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{},{},{DOCKER_TIMEOUT}
samples/reentrancy (RE)/36976.sol,36976.sol,maian,solidity,2022/11/11,20240522_1309,1716408999.7674649,247.013934135437,0,"{No_Ether_leak_no_send,No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{},{},{}
samples/reentrancy (RE)/37088.sol,37088.sol,maian,solidity,2022/11/11,20240522_1309,1716385347.7153978,6116.063803195953,0,"{No_Ether_leak_no_send,No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{analysis incomplete},"{Transaction HexBytes('0x01074d1bf3e11804b09ab82a291df094b7e1a51a,Transaction HexBytes('0x424cc930771d830ddec8d12508868e8b650853c1,Transaction HexBytes('0x5cd99ca89f0edea75fde99100a69ba66dae572e7}",{}
samples/reentrancy (RE)/37101.sol,37101.sol,maian,solidity,2022/11/11,20240522_1309,1716409870.471591,247.95965194702148,0,"{No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{},{},{}
samples/reentrancy (RE)/37102.sol,37102.sol,maian,solidity,2022/11/11,20240522_1309,1716448756.876864,45.779999017715454,0,"{No_Ether_leak_no_send,No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{},{},{}
samples/reentrancy (RE)/37177.sol,37177.sol,maian,solidity,2022/11/11,20240522_1309,1716449602.044677,161.3130750656128,0,"{No_Ether_leak_no_send,No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{},{},{}
samples/reentrancy (RE)/37200.sol,37200.sol,maian,solidity,2022/11/11,20240522_1309,1716449010.646917,46.266505002975464,0,"{No_Ether_leak_no_send,No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{},{},{}
samples/reentrancy (RE)/37214.sol,37214.sol,maian,solidity,2022/11/11,20240522_1309,1716394418.942653,67.15929508209229,0,"{No_Ether_leak_no_send,No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{},{},{}
samples/reentrancy (RE)/37358.sol,37358.sol,maian,solidity,2022/11/11,20240522_1309,1716384549.3365278,41.2952082157135,0,"{No_Ether_leak_no_send,No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{},{},{}
samples/reentrancy (RE)/37377.sol,37377.sol,maian,solidity,2022/11/11,20240522_1309,1716407115.079067,193.18776988983154,0,"{No_Ether_leak_no_send,No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{},{},{}
samples/reentrancy (RE)/37417.sol,37417.sol,maian,solidity,2022/11/11,20240522_1309,1716408959.1775858,342.0182831287384,0,"{No_Ether_leak_no_send,No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{},{},{}
samples/reentrancy (RE)/37439.sol,37439.sol,maian,solidity,2022/11/11,20240522_1309,1716401308.408295,300.0383269786835,0,"{No_Ether_leak_no_send,No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{},{},{}
samples/reentrancy (RE)/37474.sol,37474.sol,maian,solidity,2022/11/11,20240522_1309,1716408281.359781,81.1356508731842,0,{},{},{},{}
samples/reentrancy (RE)/37498.sol,37498.sol,maian,solidity,2022/11/11,20240522_1309,1716400819.7739542,66.37010669708252,0,"{No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}",{},{},{}
